Timestamp,n-transactions
2014-01-06 23:00:00,55105.57142857143
2014-01-09 23:00:00,60347.57142857143
2014-01-12 23:00:00,58756.857142857145
2014-01-15 23:00:00,56005.857142857145
2014-01-18 23:00:00,55755.71428571428
2014-01-21 23:00:00,58928.42857142857
2014-01-24 23:00:00,61452.71428571428
2014-01-27 23:00:00,62772.57142857143
2014-01-30 23:00:00,60523.28571428572
2014-02-02 23:00:00,59743.857142857145
2014-02-05 23:00:00,60473.857142857145
2014-02-08 23:00:00,64727.71428571428
2014-02-11 23:00:00,66267.14285714286
2014-02-14 23:00:00,65717.28571428571
2014-02-17 23:00:00,64551.857142857145
2014-02-20 23:00:00,65980.42857142857
2014-02-23 23:00:00,65097.71428571428
2014-02-26 23:00:00,69293.71428571429
2014-03-01 23:00:00,70257.57142857143
2014-03-04 23:00:00,71460.85714285714
2014-03-07 23:00:00,71595
2014-03-11 00:00:00,71071.28571428571
2014-03-14 00:00:00,70761.14285714286
2014-03-17 00:00:00,69498.14285714286
2014-03-20 00:00:00,65343.142857142855
2014-03-23 00:00:00,66348.57142857143
2014-03-26 00:00:00,69321
2014-03-29 00:00:00,67780.42857142857
2014-04-01 00:00:00,64880.142857142855
2014-04-04 00:00:00,62902.42857142857
2014-04-07 00:00:00,62145.42857142857
2014-04-10 00:00:00,62482.28571428572
2014-04-13 00:00:00,61473.28571428572
2014-04-16 00:00:00,62978.28571428572
2014-04-19 00:00:00,61816.57142857143
2014-04-22 00:00:00,60608.142857142855
2014-04-25 00:00:00,63193.42857142857
2014-04-28 00:00:00,65750.57142857143
2014-05-01 00:00:00,63341.28571428572
2014-05-04 00:00:00,59952.28571428572
2014-05-07 00:00:00,62030.42857142857
2014-05-10 00:00:00,65138.857142857145
2014-05-13 00:00:00,66529.57142857143
2014-05-16 00:00:00,66253.57142857143
2014-05-19 00:00:00,65333.142857142855
2014-05-22 00:00:00,64038.28571428572
2014-05-25 00:00:00,64779.42857142857
2014-05-28 00:00:00,65861
2014-05-31 00:00:00,64113.71428571428
2014-06-03 00:00:00,63311.28571428572
2014-06-06 00:00:00,62664.142857142855
2014-06-09 00:00:00,61141.142857142855
2014-06-12 00:00:00,59260.42857142857
2014-06-15 00:00:00,59629.28571428572
2014-06-18 00:00:00,62594.42857142857
2014-06-21 00:00:00,61367.71428571428
2014-06-24 00:00:00,59327.57142857143
2014-06-27 00:00:00,58512.28571428572
2014-06-30 00:00:00,59744
2014-07-03 00:00:00,62040.857142857145
2014-07-06 00:00:00,61113.28571428572
2014-07-09 00:00:00,60852.42857142857
2014-07-12 00:00:00,61299.42857142857
2014-07-15 00:00:00,61564.142857142855
2014-07-18 00:00:00,61689.857142857145
2014-07-21 00:00:00,63213.857142857145
2014-07-24 00:00:00,62825.71428571428
2014-07-27 00:00:00,62005.57142857143
2014-07-30 00:00:00,61333.142857142855
2014-08-02 00:00:00,62643.42857142857
